Shop ID;Prod ID;In pieces;In liters;In boxes;1-in pieces, 0-in boxes
995204;3072460804;15;18,15;1;0
995204;3073080015;48;12,96;2;0
995204;3076000002;5;1,95;1;0
995204;3080390144;22;5,5;1;0
995204;3090750111;24;9,12;1;0
995204;3090750205;24;9,12;1;0
995204;3100390612;12;10,92;1;0
995204;3111633161;24;3,12;1;0
995204;3111633168;36;3,24;1;0
995204;3111720021;16;22,72;1;0
995204;3113530008;36;3,24;1;0
995204;3113660001;10;4,1;1;0
995204;3117800004;20;3,6;1;0
995204;3125780005;25;0,5;1;0
995204;3133530002;16;25,44;1;0
995204;3133780401;720;1087,2;72;0
995204;3138150001;16;26,88;1;0
995204;3138150009;48;11,52;2;0
995204;3138150010;72;17,28;3;0
995204;3139480002;12;13,8;2;0
995204;3139480004;6;7,86;1;0
995204;3139480006;12;16,68;2;0
995204;3139480009;6;8,1;1;0
995204;3139480010;60;84,6;6;0
995204;3142590001;12;7,44;1;0
995204;3144700002;12;4,32;1;0
995204;3151270304;24;5,52;1;0
995204;3152461701;3;28,56;1;0
995204;3152910002;120;141,6;20;0
995204;3152910003;30;37,8;3;0
995204;3152910004;20;33,6;2;0
995204;3152910005;84;98,28;7;0
995204;3271850011;24;15,6;1;0
995204;3272100009;6;14,28;1;0
995204;3272430018;6;21,96;1;0
995204;3274330001;6;16,02;1;0
995204;3275910003;24;47,04;2;0
995204;3284010204;30;32,4;3;0
995204;3284010217;12;20,76;2;0
995204;3331670043;48;18,24;1;0
995204;3367460006;60;75,6;3;0
995204;3441610038;6;9,12;1;0
995204;3448300004;12;16,08;1;0
995204;4000021537;14;6,16;1;0
995204;5011199921;80;43,2;2;0
995204;7509879901;48;19,2;1;0
995204;7667900001;100;50;1;0
995204;9409611170;12;37,08;2;0
995204;9509200074;10;3,6;1;0
995204;9810810001;228;424,08;38;0
995204;9812460043;24;30,24;2;0
995204;9812460052;12;12,96;1;0
995204;9818500001;6;15,66;1;0
995204;9818500027;27;6,75;1;0
995204;9819310009;6;16,32;1;0
995204;9899996041;27;7,02;1;0
995204;9899996042;27;7,02;1;0
995204;9899996045;27;7,29;1;0
995204;9899996336;6;13,08;1;0
995204;9899996343;6;13,08;1;0
995204;9899996353;6;13,08;1;0
995204;9899996502;12;33,72;2;0
995204;9899996503;24;67,44;4;0
995204;9899996548;6;10,38;1;0
995204;9899996615;12;33;2;0
995204;9899996637;24;50,64;4;0
995204;9899996640;6;14,76;1;0
995204;9899996797;6;15,18;1;0
995204;9912320019;12;14,04;1;0
995204;9932320006;240;12;1;0
995204;9932320012;12;24,84;1;0
995204;9935460001;6;11,82;1;0
995205;1000000707;36;21,6;1;0
995205;1000001232;20;2,6;1;0
995205;1000001341;6;5,16;1;0
995205;1000001574;24;58,32;1;0
995205;1000001575;24;58,32;1;0
995205;1000001632;12;29,28;2;0
995205;1000001633;24;57,6;4;0
995205;1000001634;6;14,52;1;0
995205;1000006091;48;69,12;4;0
995205;1000006092;24;29,28;2;0
995205;1000006438;2;66,3;1;0
995205;1000007768;5;13,05;1;0
995205;1000008923;24;4,8;1;0
995205;1000010468;12;15,12;1;0
995205;1000011247;12;21;1;0
995205;1000015589;48;0,96;1;0
995205;1000020779;12;7,08;1;0
995205;1000023197;24;17,28;1;0
995205;1000025032;36;29,88;1;0
995205;1000026117;40;34;1;0
995205;1000026173;50;11,5;1;0
995205;1000026174;50;11;1;0
995205;1000029331;30;40,5;2;0
995205;1000030623;50;62,5;2;0
995205;1000037266;9;16,92;1;0
995205;1000037498;10;29,8;1;0
995205;1000037499;10;37,3;1;0
995205;1000039517;60;54;2;0
995205;1000039683;3,5;9,695;1;0
995205;1000039742;72;11,52;1;0
995205;1000040172;40;10;1;0
995205;1000042117;24;5,76;1;0
995205;1000042274;24;4,8;1;0
995205;1000043352;12;12,96;1;0
995205;1000044376;15;6,75;1;0
995205;1000044769;20;42,2;1;0
995205;1000046439;27;76,95;3;0
995205;1000048427;32;7,68;1;0
995205;1000049072;20;18,2;1;0
995205;1000049511;14;21,84;1;0
995205;1000049739;32;7,68;1;0
995205;1000051818;16;27,36;1;0
995205;1000053678;16;25,28;1;0
995205;1000057960;18;1,08;1;0
995205;1000058019;36;26,64;1;0
995205;1000061348;12;9,48;1;0
995205;1000064337;12;7,32;1;0
995205;1000065458;40;9,6;2;0
995205;1000065958;26;14,04;1;0
995205;1000066780;14;23,94;1;0
995205;1000068360;20;20,8;1;0
995205;1000068589;20;0,8;1;0
995205;1000070208;6;5,04;1;0
995205;1000070209;12;12;1;0
995205;1000070727;22;3,08;1;0
995205;1000071462;2;8,86;1;0
995205;1000073063;12;15,12;1;0
995205;1000073380;14;14,14;1;0
995205;1000074594;32;6,08;1;0
995205;1000075882;24;11,04;1;0
995205;1000076084;20;62,6;1;0
995205;1000077686;12;10,44;1;0
995205;1000077705;20;22,4;1;0
995205;1000077732;10;19,9;1;0
995205;1000080695;20;32,2;1;0
995205;1000080730;276;253,92;23;0
995205;1000081107;13;18,33;1;0
995205;1000081738;12;105,72;12;0
995205;1000084297;135;232,2;9;0
995205;1000085322;48;5,76;1;0
995205;1000090838;12;33,24;1;0
995205;1000091819;48;48;2;0
995205;1000093763;15;6,9;1;0
995205;1000094881;12;5,64;1;0
995205;1000095961;60;31,2;1;0
995205;1000097075;3;1,05;1;0
995205;1000098943;30;16,2;1;0
995205;1000103269;6;26,34;1;0
995205;1000106412;16;68,32;1;0
995205;1000108036;35;11,2;1;0
995205;1000108626;22;29,26;1;0
995205;1000108630;12;33,96;1;0
995205;1000109005;27;4,05;1;0
995205;1000109776;10;19,1;1;0
995205;1000110227;12;5,76;1;0
995205;1000112547;14;8,26;1;0
995205;1000113006;12;13,92;1;0
995205;1000113022;6;0,66;1;0
995205;1000113023;6;12,3;1;0
995205;1000113024;6;44,04;1;0
995205;1000113251;30;25,2;1;0
995205;1000113529;22;23,98;2;0
995205;1000113530;24;3,6;1;0
995205;1000113531;96;16,32;4;0
995205;1000113539;120;32,4;5;0
995205;1000114735;5;9,35;1;0
995205;1000122784;24;2,16;1;0
995205;1000128929;7;31,01;1;0
995205;1000130661;12;12,12;1;0
995205;1000130848;18;1,8;1;0
995205;1000130849;18;1,8;1;0
995205;1000132303;20;18,4;1;0
995205;1000132748;6;6;1;0
995205;1002400010;6;2,76;1;0
995205;1005410003;30;12,9;1;0
995205;1006470005;6;2,76;1;0
995205;1009990099;16;26,72;1;0
995205;1011090016;12;24,6;1;0
995205;1015628803;50;21,5;1;0
995205;1016090006;12;3,84;1;0
995205;1016210002;5;6,15;1;0
995205;1016300012;20;15;1;0
995205;1019990084;24;24,96;1;0
995205;1019990085;22;6,38;1;0
995205;1019990116;22;5,5;1;0
995205;1019990117;22;5,06;1;0
995205;1020061501;6;2,16;1;0
995205;1028800177;210;140,7;1;0
995205;1030080165;12;1,92;1;0
995205;1038000013;330;273,9;1;0
995205;1039990570;24;9,36;1;0
995205;1041850002;24;5,76;1;0
995205;1042229921;72;235,44;12;0
995205;1049990052;15;10,2;1;0
995205;1049990053;6;9,66;1;0
995205;1055930166;48;8,64;1;0
995205;1056020180;12;4,8;1;0
995205;1056090089;12;3,12;1;0
995205;1059990068;12;2,52;2;0
995205;1059990090;6;2,4;1;0
995205;1059990128;27;5,13;1;0
995205;1059990129;27;3,78;1;0
995205;1059990403;6;1,26;1;0
995205;1062630012;36;37,08;1;0
995205;1067040001;9;7,92;1;0
995205;1080280040;24;10,08;1;0
995205;1099990016;12;21,12;1;0
995205;1100000014;12;9,48;1;0
995205;1106100010;12;5,76;1;0
995205;1106100071;8;4,48;1;0
995205;1106100079;10;4,5;1;0
995205;1119991010;12;4,8;1;0
995205;1121692033;10;6,1;1;0
995205;1133538028;10;24,7;1;0
995205;1199991380;4;41,04;2;0
995205;1319600012;20;36,4;1;0
995205;1319600013;40;83,2;2;0
995205;1348900005;28;47,04;1;0
995205;1348900009;36;175,68;4;0
995205;1370400001;30;19,5;5;0
995205;1379900004;21;26,04;1;0
995205;1393100196;21;19,74;1;0
995205;1393100213;6;15,66;1;0
995205;1400000150;6;1,26;1;0
995205;1400000192;18;72,72;1;0
995205;1411440002;12;7,2;1;0
995205;1418500004;12;5,64;1;0
995205;1436100001;13;7,93;1;0
995205;1460900017;24;13,2;1;0
995205;1470400048;20;19,6;1;0
995205;1499900004;15;18,6;1;0
995205;1499900146;12;9,6;1;0
995205;1499900201;12;8,88;1;0
995205;1499910008;35;82,25;1;0
995205;1499910205;27;23,76;1;0
995205;1499910213;36;72,72;3;0
995205;1499919331;32;13,12;1;0
995205;1499919333;32;18,24;1;0
995205;1511850019;24;15,6;1;0
995205;1516100015;36;59,4;2;0
995205;1518500022;27;6,75;1;0
995205;1518500053;27;6,48;1;0
995205;1519990001;2700;3996;1;1
995205;1521515002;24;60,48;4;0
995205;1522000001;6;14,46;1;0
995205;1524200016;15;10,8;1;0
995205;1524200094;32;20,8;1;0
995205;1543400003;24;14,16;2;0
995205;1544000210;24;64,08;4;0
995205;1544000211;24;52,32;4;0
995205;1557800026;35;3,15;1;0
995205;1559100008;12;24,24;1;0
995205;1559100014;24;11,76;1;0
995205;1568600006;40;9,6;1;0
995205;1570400011;40;6,8;1;0
995205;1592700004;6;2,4;1;0
995205;1599400026;12;10,92;1;0
995205;1599400181;24;8,64;1;0
995205;1600000289;20;30,4;1;0
995205;1600000503;5;11,9;1;0
995205;1626010001;15;23,1;1;0
995205;1626011001;30;36,9;2;0
995205;1626800024;6;16,14;1;0
995205;1635300035;24;4,8;1;0
995205;1647000047;21;17,01;1;0
995205;1647000056;14;15,26;1;0
995205;1647000073;24;5,04;1;0
995205;1661500010;20;2,2;1;0
995205;1670400001;5;23,8;5;0
995205;1685600003;12;65,04;1;0
995205;1699100061;20;2,8;1;0
995205;1699100062;20;2,8;1;0
995205;1699100070;40;6;2;0
995205;1699100071;20;3,2;1;0
995205;1699101173;18;21,06;1;0
995205;1699101431;10;14,5;1;0
995205;1699910070;6;15,3;2;0
995205;1699911058;10;29,6;1;0
995205;1699919576;24;9,84;1;0
995205;1699920200;25;4;1;0
995205;1699920501;12;30,72;1;0
995205;1728400015;24;38,4;1;0
995205;1799900041;15;20,55;1;0
995205;1799900098;6;21,18;1;0
995205;1799900200;60;22,8;1;0
995205;1799900276;24;47,04;1;0
995205;1823200116;24;4,56;1;0
995205;1830800037;24;8,16;1;0
995205;1899900811;10;22,8;1;0
995205;1900000043;6;1,02;1;0
995205;1900000044;6;1,26;1;0
995205;1922900007;18;9;1;0
995205;1963100002;24;5,28;1;0
995205;1992700001;12;2,52;2;0
995205;1992700004;12;2,52;2;0
995205;2001410001;24;20,64;1;0
995205;2005710013;10;14,6;1;0
995205;2006090193;22;20,46;1;0
995205;2279800008;60;21;1;0
995205;2400001004;48;41,28;1;0
995205;2400001903;12;24,24;1;0
995205;2400001913;18;47,16;3;0
995205;2400007539;240;52,8;10;0
995205;2400007950;12;10,56;1;0
995205;2400010295;15;25,8;1;0
995205;3020860002;15;26,4;1;0
995205;3042670099;20;50,8;1;0
995205;3050480002;6;11,64;1;0
995205;3050480015;6;18,18;1;0
995205;3060810917;48;19,68;1;0
995205;3070940309;18;24,84;3;0
995205;3070940311;10;1,8;1;0
995205;3072460804;15;18,15;1;0
995205;3073080015;24;6,48;1;0
995205;3076000002;5;1,95;1;0
995205;3090750205;24;9,12;1;0
995205;3091160104;72;25,92;1;0
995205;3100390612;12;10,92;1;0
995205;3111633161;24;3,12;1;0
995205;3113530008;36;3,24;1;0
995205;3113660001;10;4,1;1;0
995205;3117800004;40;7,2;2;0
995205;3133530009;120;22,8;5;0
995205;3133780401;720;1087,2;72;0
995205;3138150008;48;12;2;0
995205;3138150009;24;5,76;1;0
995205;3138150010;72;17,28;3;0
995205;3139480002;12;13,8;2;0
995205;3139480006;12;16,68;2;0
995205;3139480009;24;32,4;4;0
995205;3139480010;10;14,1;1;0
995205;3151270304;216;49,68;9;0
995205;3152461705;24;5,52;1;0
995205;3152910002;60;70,8;10;0
995205;3152910003;80;100,8;7;0
995205;3152910005;36;42,12;3;0
995205;3152910007;12;16,44;2;0
995205;3272062010;12;16,56;1;0
995205;3275570010;12;17,4;1;0
995205;3275910003;12;23,52;1;0
995205;3284010204;10;10,8;1;0
995205;3441610037;27;10,26;1;0
995205;3441610038;6;9,12;1;0
995205;5003650004;35;11,55;1;0
995205;5011199921;280;151,2;7;0
995205;5012099908;40;38,4;1;0
995205;5111890001;20;39,2;1;0
995205;5556156801;264;604,56;11;0
995205;9145890209;6;15,36;1;0
995205;9409611170;18;55,62;3;0
995205;9419660562;12;16,92;1;0
995205;9639630174;15;26,55;1;0
995205;9810810001;6;11,16;1;0
995205;9812460037;12;16,2;1;0
995205;9812460043;12;15,12;1;0
995205;9818500032;27;7,02;1;0
995205;9819310009;6;16,32;1;0
995205;9858700006;6;22,02;1;0
995205;9899996346;6;12,84;1;0
995205;9899996349;6;13,08;1;0
995205;9899996502;36;101,16;6;0
995205;9899996637;6;12,66;1;0
995205;9899996638;12;26,16;2;0
995205;9899996797;6;15,18;1;0
995205;9912320019;12;14,04;1;0
995205;9919990013;100;7;1;0
995205;9935460001;6;11,82;1;0
995206;1000000385;3;9,93;1;0
995206;1000000707;36;21,6;1;0
995206;1000001232;20;2,6;1;0
995206;1000001573;24;58,32;1;0
995206;1000001575;24;58,32;1;0
995206;1000001784;28;26,88;1;0
995206;1000004706;24;10,08;2;0
995206;1000006091;24;34,56;2;0
995206;1000006092;12;14,64;1;0
995206;1000006438;1;33,15;1;0
995206;1000006839;21;9,87;1;0
995206;1000007768;5;13,05;1;0
995206;1000008379;18;37,26;3;0
995206;1000008923;24;4,8;1;0
995206;1000011116;32;20,8;1;0
995206;1000011247;12;21;1;0
995206;1000012378;20;18,2;1;0
995206;1000013567;36;31,68;3;0
995206;1000015447;20;12,8;1;0
995206;1000015589;384;7,68;1;0
995206;1000016288;52;3,12;1;0
995206;1000020779;12;7,08;1;0
995206;1000023877;20;17,6;1;0
995206;1000023972;12;10,2;1;0
995206;1000024372;12;14,64;1;0
995206;1000024373;6;14,94;1;0
995206;1000024376;12;13,92;1;0
995206;1000024379;12;13,92;1;0
995206;1000024382;18;44,1;3;0
995206;1000024384;6;14,76;1;0
995206;1000025084;15;6,75;1;0
995206;1000026117;40;34;1;0
995206;1000026173;50;11,5;1;0
995206;1000026249;11;12,98;1;0
995206;1000026795;40;72,4;1;0
995206;1000027173;12;11,88;1;0
995206;1000027174;12;9,12;1;0
995206;1000027797;24;7,68;1;0
995206;1000029331;30;40,5;2;0
995206;1000030284;12;13,44;1;0
995206;1000030623;50;62,5;2;0
995206;1000033561;12;5,04;1;0
995206;1000035015;32;23,04;1;0
995206;1000037063;16;17,12;1;0
995206;1000037266;9;16,92;1;0
995206;1000037268;9;32,58;1;0
995206;1000037498;10;29,8;1;0
995206;1000039683;3,5;9,695;1;0
995206;1000042236;14;8,82;1;0
995206;1000042274;24;4,8;1;0
995206;1000042888;24;2,16;1;0
995206;1000044741;30;15;1;0
995206;1000044742;30;16,5;1;0
995206;1000044797;28;3,36;1;0
995206;1000046440;9;23,31;1;0
995206;1000048427;32;7,68;1;0
995206;1000049072;20;18,2;1;0
995206;1000049511;14;21,84;1;0
995206;1000050690;15;21;1;0
995206;1000053678;16;25,28;1;0
995206;1000055644;16;19,2;1;0
995206;1000057843;12;12,96;1;0
995206;1000058020;36;23,76;1;0
995206;1000060050;12;13,2;1;0
995206;1000060055;15;42,3;1;0
995206;1000067064;40;10;1;0
995206;1000068360;20;20,8;1;0
995206;1000068485;18;4,5;1;0
995206;1000070209;12;12;1;0
995206;1000070727;22;3,08;1;0
995206;1000074596;32;4,16;1;0
995206;1000075066;6;17,16;1;0
995206;1000076084;20;62,6;1;0
995206;1000076085;20;63;1;0
995206;1000077686;12;10,44;1;0
995206;1000077705;20;22,4;1;0
995206;1000077808;12;9,48;1;0
995206;1000080730;72;66,24;6;0
995206;1000081107;13;18,33;1;0
995206;1000081738;36;317,16;36;0
995206;1000082691;54;37,8;2;0
995206;1000083390;9;25,38;1;0
995206;1000084212;40;33,2;1;0
995206;1000090831;22;3,08;1;0
995206;1000091561;40;50,4;4;0
995206;1000091819;24;24;1;0
995206;1000093122;24;44,16;1;0
995206;1000093763;30;13,8;2;0
995206;1000094593;20;2,6;1;0
995206;1000095686;10;9,3;1;0
995206;1000095960;34;32,98;1;0
995206;1000097533;9;12,51;1;0
995206;1000103270;6;26,58;1;0
995206;1000103635;12;7,08;1;0
995206;1000106111;10;18,5;1;0
995206;1000106578;15;13,05;1;0
995206;1000113006;12;13,92;1;0
995206;1000113024;6;44,04;1;0
995206;1000113535;11;12,76;1;0
995206;1000115291;6;44,04;1;0
995206;1000116220;15;41,7;1;0
995206;1000121925;30;30;1;0
995206;1000122784;24;2,16;1;0
995206;1000123319;12;3;1;0
995206;1000124354;5;9,8;1;0
995206;1000125653;12;11,52;1;0
995206;1000127385;8;15,76;1;0
995206;1000127722;6;10,32;1;0
995206;1000127881;10;25;1;0
995206;1000130661;24;24,24;2;0
995206;1000132303;20;18,4;1;0
995206;1006090022;6;3,66;1;0
995206;1006470005;12;5,52;1;0
995206;1009990099;16;26,72;1;0
995206;1009990126;18;10,08;3;0
995206;1015628803;50;21,5;1;0
995206;1015628804;45;19,35;1;0
995206;1016090029;20;10,8;1;0
995206;1019990045;20;4,6;1;0
995206;1019990085;22;6,38;1;0
995206;1024264901;12;1,8;1;0
995206;1030080165;24;3,84;1;0
995206;1032420005;14;6,58;1;0
995206;1039990273;10;8,2;1;0
995206;1049990052;15;10,2;1;0
995206;1049990053;6;9,66;1;0
995206;1049995237;8;8,4;1;0
995206;1056020180;12;4,8;1;0
995206;1059990068;6;1,26;1;0
995206;1059990562;27;4,05;1;0
995206;1062630012;36;37,08;1;0
995206;1074940002;18;27,72;1;0
995206;1080280008;12;2,04;1;0
995206;1086690006;16;21,12;1;0
995206;1086690008;10;50,7;1;0
995206;1097400002;350;234,5;1;0
995206;1106100071;8;4,48;1;0
995206;1119991010;12;4,8;1;0
995206;1119991013;12;4,32;1;0
995206;1119991614;6;15,42;1;0
995206;1133538028;10;24,7;1;0
995206;1189992022;21;2,31;1;0
995206;1199991380;4;41,04;2;0
995206;1370400001;18;11,7;3;0
995206;1379900004;21;26,04;1;0
995206;1379900009;21;21;1;0
995206;1393100213;18;46,98;3;0
995206;1400000150;6;1,26;1;0
995206;1400000192;18;72,72;1;0
995206;1411440002;12;7,2;1;0
995206;1418500004;12;5,64;1;0
995206;1499910213;36;72,72;3;0
995206;1499919197;8;5,52;1;0
995206;1499919331;32;13,12;1;0
995206;1499919593;12;12,48;1;0
995206;1519990001;2700;3996;1;1
995206;1521515002;24;60,48;4;0
995206;1524200089;10;8,3;1;0
995206;1544000210;18;48,06;3;0
995206;1559100008;12;24,24;1;0
995206;1559100009;12;23,04;1;0
995206;1568600003;35;7,35;1;0
995206;1570400005;12;11,28;1;0
995206;1570400011;80;13,6;2;0
995206;1599990001;6;13,44;1;0
995206;1599990110;8;14,16;1;0
995206;1600000503;5;11,9;1;0
995206;1616300079;36;4,68;1;0
995206;1626010001;15;23,1;1;0
995206;1635300020;24;4,08;1;0
995206;1635300108;36;1,8;1;0
995206;1636599919;10;22,7;1;0
995206;1636599923;50;18,5;1;0
995206;1647000047;21;17,01;1;0
995206;1647000073;24;5,04;1;0
995206;1649500093;12;23,4;1;0
995206;1649500178;12;29,88;1;0
995206;1658500136;6;18,84;1;0
995206;1661500013;36;4,32;1;0
995206;1661500024;36;5,04;1;0
995206;1670400001;11;52,36;11;0
995206;1685600003;12;65,04;1;0
995206;1685600006;12;67,8;1;0
995206;1699100062;20;2,8;1;0
995206;1699100070;40;6;2;0
995206;1699100071;60;9,6;3;0
995206;1699100362;4;14,92;1;0
995206;1699910070;3;7,65;1;0
995206;1699910386;27;32,13;1;0
995206;1699911058;10;29,6;1;0
995206;1699911074;10;27,5;1;0
995206;1699920200;75;12;3;0
995206;1699920201;19;4,37;1;0
995206;1699920501;12;30,72;1;0
995206;1699920765;14;4,48;1;0
995206;1699920922;16;6,08;1;0
995206;1728400015;24;38,4;1;0
995206;1799900025;45;76,5;3;0
995206;1799900191;24;13,44;1;0
995206;1823200116;24;4,56;1;0
995206;1899900811;10;22,8;1;0
995206;1900000044;6;1,26;1;0
995206;2003100286;22;19,14;1;0
995206;2006090014;20;18,6;1;0
995206;2006320113;20;21,8;1;0
995206;2009900004;20;10,2;1;0
995206;2123200077;20;9,4;1;0
995206;2154800005;27;146,34;3;0
995206;2162500005;16;79,52;1;0
995206;2199910272;24;38,16;1;0
995206;2400001913;18;47,16;3;0
995206;2400008418;12;16,68;1;0
995206;2400015902;20;21,2;1;0
995206;2400021614;6;8,46;1;0
995206;3042670099;20;50,8;1;0
995206;3050480015;6;18,18;1;0
995206;3060830107;12;7,32;1;0
995206;3070940309;30;41,4;5;0
995206;3071150226;20;6,6;1;0
995206;3072460804;30;36,3;2;0
995206;3090750205;24;9,12;1;0
995206;3091160104;72;25,92;1;0
995206;3111633161;24;3,12;1;0
995206;3113530008;36;3,24;1;0
995206;3117800004;40;7,2;2;0
995206;3117800005;20;3;1;0
995206;3132360213;24;7,2;1;0
995206;3139480002;12;13,8;2;0
995206;3139480004;6;7,86;1;0
995206;3139480006;18;25,02;3;0
995206;3139480009;6;8,1;1;0
995206;3139480010;10;14,1;1;0
995206;3152461701;3;28,56;1;0
995206;3152910002;60;70,8;10;0
995206;3152910003;30;37,8;3;0
995206;3152910004;10;16,8;1;0
995206;3152910005;36;42,12;3;0
995206;3272062010;12;16,56;1;0
995206;3275910003;12;23,52;1;0
995206;3284010204;20;21,6;2;0
995206;3284010217;6;10,38;1;0
995206;3441610028;18;24,3;1;0
995206;3442420013;18;30,06;1;0
995206;5011199921;40;21,6;1;0
995206;5011656709;180;163,8;3;0
995206;9409250706;24;16,8;1;0
995206;9409611170;12;37,08;2;0
995206;9409615562;12;3;1;0
995206;9810810001;6;11,16;1;0
995206;9812460036;12;16,2;1;0
995206;9812460043;12;15,12;1;0
995206;9857200001;6;13,44;1;0
995206;9899996351;4;34,8;2;0
995206;9899996502;12;33,72;2;0
995206;9899996503;18;50,58;3;0
995206;9899996615;6;16,5;1;0
995206;9899996638;6;13,08;1;0
995206;9899996796;12;31,56;2;0
995206;9912320019;12;14,04;1;0
995207;1000000385;3;9,93;1;0
995207;1000000707;108;64,8;3;0
995207;1000001232;40;5,2;2;0
995207;1000001574;24;58,32;1;0
995207;1000001634;6;14,52;1;0
995207;1000001784;28;26,88;1;0
995207;1000003812;9;27,99;1;0
995207;1000004328;20;63,4;1;0
995207;1000006091;48;69,12;4;0
995207;1000006092;48;58,56;4;0
995207;1000006438;4;132,6;1;0
995207;1000008293;12;14,64;1;0
995207;1000008379;6;12,42;1;0
995207;1000011247;12;21;1;0
995207;1000014529;12;5,64;1;0
995207;1000015588;60;3;1;0
995207;1000015589;48;0,96;1;0
995207;1000023877;20;17,6;1;0
995207;1000024373;12;29,88;2;0
995207;1000025032;36;29,88;1;0
995207;1000025228;20;21,8;1;0
995207;1000026117;40;34;1;0
995207;1000026144;50;15,5;1;0
995207;1000027174;12;9,12;1;0
995207;1000027797;48;15,36;2;0
995207;1000035015;32;23,04;1;0
995207;1000037266;9;16,92;1;0
995207;1000037499;10;37,3;1;0
995207;1000039683;3,5;9,695;1;0
995207;1000042117;24;5,76;1;0
995207;1000042274;24;4,8;1;0
995207;1000044580;70;298,9;5;0
995207;1000044742;30;16,5;1;0
995207;1000044797;28;3,36;1;0
995207;1000046248;8;16,88;1;0
995207;1000048427;128;30,72;4;0
995207;1000050533;20;10,8;1;0
995207;1000051818;16;27,36;1;0
995207;1000053173;50;14;1;0
995207;1000053674;16;24,32;1;0
995207;1000055645;16;17,44;1;0
995207;1000057991;4;18;1;0
995207;1000058019;36;26,64;1;0
995207;1000060520;24;33,6;1;0
995207;1000066780;14;23,94;1;0
995207;1000068395;24;41,76;1;0
995207;1000068589;30;1,2;1;0
995207;1000070209;12;12;1;0
995207;1000071462;2;8,86;1;0
995207;1000073380;14;14,14;1;0
995207;1000074594;32;6,08;1;0
995207;1000075066;6;17,16;1;0
995207;1000075067;12;33,48;2;0
995207;1000076084;20;62,6;1;0
995207;1000076085;20;63;1;0
995207;1000077342;12;13,44;1;0
995207;1000077460;6;39,72;1;0
995207;1000077686;12;10,44;1;0
995207;1000077758;26;29,12;1;0
995207;1000077922;6;37,38;1;0
995207;1000078278;12;9,6;1;0
995207;1000080668;12;8,64;1;0
995207;1000080729;24;22,32;2;0
995207;1000085022;24;70,8;1;0
995207;1000090306;7;7,21;1;0
995207;1000091561;50;63;5;0
995207;1000093299;2;7,8;1;0
995207;1000093340;12;15,84;1;0
995207;1000093763;60;27,6;4;0
995207;1000094593;20;2,6;1;0
995207;1000095448;12;13,32;1;0
995207;1000095960;34;32,98;1;0
995207;1000095962;28;23,8;1;0
995207;1000097075;3;1,05;1;0
995207;1000097349;6;17,88;1;0
995207;1000097533;18;25,02;2;0
995207;1000099716;72;19,44;1;0
995207;1000100369;14;13,16;1;0
995207;1000101911;12;8,64;1;0
995207;1000103269;6;26,34;1;0
995207;1000105151;3;27,9;1;0
995207;1000105605;24;14,88;2;0
995207;1000106111;10;18,5;1;0
995207;1000107766;10;21,9;1;0
995207;1000107848;8;9,44;1;0
995207;1000109776;10;19,1;1;0
995207;1000112945;4;16,76;1;0
995207;1000113022;6;0,66;1;0
995207;1000113024;6;44,04;1;0
995207;1000113207;5;17,1;1;0
995207;1000113284;12;3,48;1;0
995207;1000113521;24;0,72;1;0
995207;1000113529;11;11,99;1;0
995207;1000113539;24;6,48;1;0
995207;1000114735;10;18,7;2;0
995207;1000115291;6;44,04;1;0
995207;1000115450;40;21,2;1;0
995207;1000116736;36;21,96;3;0
995207;1000119532;24;16,56;1;0
995207;1000121604;12;12;1;0
995207;1000121925;30;30;1;0
995207;1000125075;6;14,34;1;0
995207;1000127722;6;10,32;1;0
995207;1000128929;7;31,01;1;0
995207;1009990099;32;53,44;2;0
995207;1009990126;114;63,84;19;0
995207;1009991480;16;18,24;1;0
995207;1015628803;50;21,5;1;0
995207;1016090006;24;7,68;2;0
995207;1016090028;18;7,2;1;0
995207;1019990085;66;19,14;3;0
995207;1039990274;10;9;1;0
995207;1042229921;102;333,54;17;0
995207;1042349911;12;13,44;1;0
995207;1047569959;25;70,75;1;0
995207;1049990052;15;10,2;1;0
995207;1049993132;5;9,25;1;0
995207;1049993307;20;22,6;1;0
995207;1054510010;12;15,6;1;0
995207;1055930112;12;5,28;1;0
995207;1056090078;2;28,68;1;0
995207;1056470067;36;7,56;1;0
995207;1059960308;72;17,28;1;0
995207;1059990155;27;7,29;1;0
995207;1059990562;27;4,05;1;0
995207;1077040010;40;30,8;1;0
995207;1086690006;16;21,12;1;0
995207;1099990016;12;21,12;1;0
995207;1115930013;48;15,36;1;0
995207;1116090006;24;8,4;1;0
995207;1183473001;240;398,4;1;0
995207;1199991380;2;20,52;1;0
995207;1319600013;40;83,2;2;0
995207;1348900009;27;131,76;3;0
995207;1379900004;21;26,04;1;0
995207;1393100213;12;31,32;2;0
995207;1400000142;27;3,51;1;0
995207;1400000150;6;1,26;1;0
995207;1400000182;18;3,78;3;0
995207;1470400033;6;5,76;1;0
995207;1499900146;12;9,6;1;0
995207;1499910126;12;11,28;1;0
995207;1499910213;48;96,96;4;0
995207;1499919331;32;13,12;1;0
995207;1516100015;36;59,4;2;0
995207;1524200018;10;9,2;1;0
995207;1525900003;12;5,64;1;0
995207;1570400011;120;20,4;3;0
995207;1599400026;12;10,92;1;0
995207;1599990110;8;14,16;1;0
995207;1600000502;8;12,24;1;0
995207;1600000503;5;11,9;1;0
